'altitude';'is_sea';'digue';'densite_bati';'obstacle_height';'constructible';'historique'
0.4375;false;0;10.054537499934892;0.0;true;0.6724999999999994
2.1875;false;0;0.595174999916543;0.0;true;0.0
2.875;false;0;1.69749999933866;0.0;true;0.0
1.4375;false;0;0.0;0.0;true;0.0
1.5;false;0;0.0;0.0;true;0.0
0.0;false;3;10.2024749999725;3.0;true;0.01
0.0;false;3;3.16990000012213;3.0;true;0.01
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
0.0;false;2;1.30750000009959;6.0;true;0.0
4.625;false;2;12.495300000079;6.0;true;0.0
4.8125;false;0;0.640174999887563;0.0;true;0.0
3.625;false;0;0.336174999684127;0.0;true;0.0
3.125;false;0;0.751099999877615;0.0;true;0.0
3.875;false;0;0.0844499999387015;0.0;true;0.0
1.4375;false;0;0.0;0.0;true;0.0
1.375;false;0;0.0;0.0;true;0.0
1.5;false;0;2.01180000010066;0.0;true;0.0
2.125;false;0;4.19532499948965;0.0;true;0.0
3.1875;false;0;1.09394999991536;0.0;true;0.0
2.125;false;0;0.0;0.0;true;0.0
2.3125;false;0;0.0;0.0;true;0.0
3.875;false;0;0.0;0.0;true;0.0
0.0;false;3;17.8352750004184;3.0;true;0.01
0.0;false;1;0.541862500138933;1.0;true;1.1099999999999994
0.0;false;1;0.0;1.0;true;1.1099999999999994
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
0.0;false;2;15.20691250049077;6.0;true;0.0
5.25;false;0;36.3775374983342;0.0;true;0.0
3.5625;false;0;45.243762499765;0.0;true;0.0
4.375;false;0;15.7222999990285;0.0;true;0.0
3.625;false;0;3.21151249993547;0.0;true;0.0
4.4375;false;0;0.0;0.0;true;0.0
3.25;false;0;0.0;0.0;true;0.0
1.6875;false;0;0.0;0.0;true;0.0
5.5;false;0;17.3695250009269;0.0;true;0.0
4.5;false;0;12.0402125000632;0.0;true;0.0
4.3125;false;0;0.0;0.0;true;0.0
4.375;false;0;0.0;0.0;true;0.0
4.375;false;0;1.14199999995671;0.0;true;0.0
5.0;false;0;1.40669999983281;0.0;true;0.0
2.375;false;0;10.7112249999048;0.0;true;0.0
7.25;false;1;13.5910125001451;1.0;true;0.0
0.0;false;2;0.0;3.0;true;0.01
0.0;false;1;0.0;1.0;true;1.1099999999999994
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
0.0;false;1;3.32122500053242;1.0;true;0.0
5.6875;false;2;11.4713750004184;6.0;true;0.0
5.3125;false;0;30.5525250007566;0.0;true;0.0
4.5;false;0;55.912112500892;0.0;true;0.0
5.0;false;0;40.1054125006845;0.0;true;0.0
4.6875;false;0;0.0;0.0;true;0.0
6.125;false;0;0.0;0.0;true;0.0
4.9375;false;0;0.0;0.0;true;0.0
4.6875;false;0;10.0;0.0;true;0.0
7.5625;false;0;0.0;0.0;true;0.0
7.6875;false;0;0.0702250000149273;0.0;true;0.0
5.875;false;0;10.0;0.0;true;0.0
6.4375;false;0;0.0;0.0;true;0.0
5.3125;false;0;0.140637500035711;0.0;true;0.0
3.875;false;0;0.423787499882112;0.0;true;0.0
4.75;false;0;5.68668750030223;0.0;true;0.0
5.8125;false;0;43.3352999989452;0.0;true;0.0
5.4375;false;0;1.40842499981225;0.0;true;0.0
5.3125;false;1;0.0;2.0;true;0.0
0.0;false;1;0.0;1.0;true;4.109999999999999
0.0;false;2;0.735162499919059;3.0;true;4.109999999999999
0.0;false;2;0.0;3.0;true;4.109999999999999
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
0.0;false;0;0.222062499967098;0.0;true;0.8099999999999987
0.0;false;0;0.27277500011652;0.0;true;0.8099999999999987
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
0.0;false;1;1.16891249996622;1.0;true;0.0
0.0;false;1;21.8753624986655;1.0;true;0.0
5.25;false;0;16.5598249995804;0.0;true;0.0
6.1875;false;0;4.17788750029862;0.0;true;0.0
6.4375;false;0;1.76393750019924;0.0;true;0.0
7.4375;false;0;0.0;0.0;true;0.0
8.6875;false;0;0.0;0.0;true;0.0
7.125;false;0;0.0;0.0;true;0.0
5.1875;false;0;0.0;0.0;true;0.0
3.5;false;0;0.169187499954539;0.0;true;0.0
4.9375;false;0;0.0;0.0;true;0.0
6.8125;false;0;0.0838625000350832;0.0;true;0.0
8.25;false;0;2.93712500029506;0.0;true;0.0
7.1875;false;0;1.44928750002972;0.0;true;0.0
5.625;false;0;0.054262500072841;0.0;true;0.0
5.4375;false;0;0.24352499990412;0.0;true;0.0
4.9375;false;0;9.36311249924399;0.0;true;0.0
4.0;false;0;53.0545375018629;0.0;true;0.10999999999999943
3.375;false;0;4.57965000063016;0.0;true;0.7349999999999994
2.0625;false;0;0.0;0.0;true;2.0474999999999994
2.1875;false;0;10.0;0.0;true;1.9224999999999994
2.8125;false;0;0.409362499837344;0.0;true;1.2974999999999994
3.5625;false;1;0.0;2.0;true;0.5474999999999994
6.6875;false;1;0.0;2.0;true;0.0
9.375;false;0;0.0;0.0;false;0.0
8.5625;false;0;0.0;0.0;false;0.0
8.0625;false;0;0.0;0.0;false;0.0
8.0;false;0;0.0;0.0;true;0.0
6.3125;false;0;0.0;0.0;true;0.0
6.8125;false;0;0.872074999682173;0.0;true;0.0
7.0625;false;0;0.597512499924571;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
0.0;false;1;0.621799999929814;1.0;true;0.0
4.9375;false;0;25.764874999248;0.0;true;0.0
5.9375;false;0;16.2907249994618;0.0;true;0.0
7.4375;false;0;0.214162500019714;0.0;true;0.0
8.75;false;0;0.144937499922387;0.0;true;0.0
9.0;false;0;0.0;0.0;true;0.0
8.5625;false;0;0.0;0.0;true;0.0
6.8125;false;0;0.0;0.0;true;0.0
6.5625;false;0;4.21912500040617;0.0;true;0.0
3.3125;false;0;3.14013749996605;0.0;true;0.0
4.25;false;0;1.05381250007443;0.0;true;0.0
6.3125;false;0;6.2943500005787;0.0;true;0.0
8.25;false;0;24.6253000002219;0.0;true;0.0
8.25;false;0;50.0411250003625;0.0;true;0.0
7.0;false;0;11.9455875000245;0.0;true;0.0
6.9375;false;0;0.0154000000097235;0.0;true;0.0
5.5;false;0;0.273212500179631;0.0;true;0.0
5.6875;false;0;11.938799999619;0.0;true;0.0
3.0;false;0;1.03601249982938;0.0;true;1.1099999999999994
2.1875;false;0;0.160025000062045;0.0;true;1.9224999999999994
1.25;false;0;1.72006250001059;0.0;true;2.8599999999999994
2.25;false;0;3.20423750016692;0.0;true;1.8599999999999994
1.1875;false;0;0.0;0.0;true;2.9224999999999994
1.6875;false;0;0.0;0.0;true;2.4224999999999994
1.5625;false;0;0.0;0.0;false;2.5474999999999994
3.5625;false;0;0.0;0.0;false;0.5474999999999994
3.3125;false;0;0.0;0.0;false;0.7974999999999994
6.3125;false;0;0.0;0.0;true;0.0
7.9375;false;0;0.0;0.0;true;0.0
5.8125;false;0;0.0;0.0;true;0.0
7.375;false;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
0.0;false;2;0.0;3.0;true;0.0
0.0;false;2;22.4523249997217;3.0;true;0.0
6.6875;false;0;7.95060000041963;0.0;true;0.0
7.1875;false;0;7.96685000001207;0.0;true;0.0
8.6875;false;0;4.7377749995596;0.0;true;0.0
8.8125;false;0;0.577300000022081;0.0;true;0.0
7.6875;false;0;0.0;0.0;true;0.0
6.8125;false;0;0.0;0.0;true;0.0
7.0;false;0;19.2334500002502;0.0;true;0.0
5.0;false;0;15.6813125000857;0.0;true;0.0
4.0625;false;0;25.8662875005359;0.0;true;0.0
7.25;false;0;46.950750001435;0.0;true;0.0
8.375;false;0;45.8415375010333;0.0;true;0.0
8.8125;false;0;65.9238374993693;0.0;true;0.0
6.75;false;0;27.9611000004195;0.0;true;0.0
4.9375;false;0;7.7223624998968;0.0;true;0.0
6.75;false;0;0.338662499702352;0.0;true;0.0
6.3125;false;0;2.90617499988503;0.0;true;0.0
5.1875;false;0;0.448625000188993;0.0;true;0.0
1.9375;false;0;0.311524999991708;0.0;true;2.1724999999999994
2.125;false;0;2.20381250010422;0.0;true;1.9849999999999994
2.375;false;0;0.47434999986056;0.0;true;1.7349999999999994
2.5;false;0;0.857650000082119;0.0;true;1.6099999999999994
2.0;false;0;0.615925000021811;0.0;true;2.1099999999999994
0.9375;false;0;0.940425000142774;0.0;true;3.1724999999999994
1.75;false;0;0.0;0.0;false;2.3599999999999994
1.6875;false;0;0.0;0.0;false;2.4224999999999994
1.6875;false;0;0.0;0.0;true;2.4224999999999994
2.25;false;0;0.0;0.0;true;1.8599999999999994
5.6875;false;0;0.0;0.0;true;0.0
9.625;false;0;0.0;0.0;true;0.0
7.5625;false;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
0.0;false;2;10.0089999998014;3.0;true;0.0
7.0625;false;0;12.8177499992985;0.0;true;0.0
6.875;false;0;64.2141999998372;0.0;true;0.0
8.375;false;0;33.4368249995718;0.0;true;0.0
8.3125;false;0;10.047300000027116;0.0;true;0.0
8.625;false;0;1.47492499970722;0.0;true;0.0
7.75;false;0;17.0929624996827;0.0;true;0.0
7.25;false;0;49.013312498353;0.0;true;0.0
7.0;false;0;87.173799999084;0.0;true;0.0
6.25;false;0;62.4633500011232;0.0;true;0.0
9.0;false;0;16.4872874990468;0.0;true;0.0
8.9375;false;0;5.25627500020626;0.0;true;0.0
8.0625;false;0;8.0666624998612;0.0;true;0.0
6.0625;false;0;3.98517499977501;0.0;true;0.0
4.5625;false;0;2.42877500044636;0.0;true;0.0
4.4375;false;0;0.166162500020377;0.0;true;0.0
4.875;false;0;0.0546874999685169;0.0;true;0.0
4.125;false;0;4.16202500053546;0.0;true;0.0
2.8125;false;0;23.8499000018987;0.0;true;1.2974999999999994
2.0;false;0;3.29307500002817;0.0;true;2.1099999999999994
2.4375;false;0;0.0;0.0;true;1.6724999999999994
2.1875;false;0;0.0;0.0;true;1.9224999999999994
1.5625;false;0;0.0;0.0;true;2.5474999999999994
1.9375;false;0;1.33490000012142;0.0;true;2.1724999999999994
1.5625;false;0;0.0;0.0;false;2.5474999999999994
1.1875;false;0;10.092125000070183;0.0;true;2.9224999999999994
1.75;false;0;0.0;0.0;true;2.3599999999999994
1.125;false;0;0.0;0.0;true;2.9849999999999994
2.0625;false;0;0.0;0.0;true;2.0474999999999994
6.9375;false;0;0.0;0.0;true;0.0
6.75;false;0;0.405700000096444;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
0.0;false;2;4.13107499958252;3.0;true;0.0
7.625;false;0;18.0474125001137;0.0;true;0.0
8.0;false;0;23.4010874995421;0.0;true;0.0
8.0;false;0;39.378499998949;0.0;true;0.0
7.75;false;0;0.555962500052542;0.0;true;0.0
8.5625;false;0;0.0;0.0;true;0.0
8.1875;false;0;2.95552500010199;0.0;true;0.0
7.75;false;0;41.0870124979582;0.0;true;0.0
8.0625;false;0;56.7647624989394;0.0;true;0.0
8.5;false;0;14.0004999999271;0.0;true;0.0
9.6875;false;0;0.614399999893104;0.0;true;0.0
6.0625;false;0;2.0056874995088;0.0;true;0.0
5.9375;false;0;1.16418750019846;0.0;true;0.0
4.5625;false;0;0.0;0.0;true;0.0
4.5625;false;0;3.0982624996718;0.0;true;0.0
4.25;false;0;4.30599999994952;0.0;true;0.0
3.375;false;0;0.0912249999694526;0.0;true;0.7349999999999994
3.6875;false;0;0.601587499879782;0.0;true;0.42249999999999943
2.125;false;0;12.0146250009177;0.0;true;1.9849999999999994
1.0625;false;0;33.0926874982819;0.0;true;3.0474999999999994
2.0625;false;0;9.42438750010471;0.0;true;2.0474999999999994
1.5625;false;0;0.337562499990475;0.0;true;2.5474999999999994
1.3125;false;0;0.648124999981388;0.0;true;2.7974999999999994
1.125;false;0;0.0258375000581887;0.0;true;2.9849999999999994
1.5625;false;0;0.0887999999815612;0.0;true;2.5474999999999994
1.0;false;0;0.0;0.0;true;3.1099999999999994
0.9375;false;0;10.41820000005097;0.0;true;3.1724999999999994
0.9375;false;0;0.0558874999758671;0.0;true;3.1724999999999994
1.25;false;0;0.0;0.0;true;2.8599999999999994
2.5;false;0;0.0;0.0;true;1.6099999999999994
3.8125;false;0;0.455799999913167;0.0;true;0.29749999999999943
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
0.0;false;1;0.527374999837287;1.0;true;0.0
0.0;false;2;10.2826750001536;6.0;true;0.0
8.625;false;0;5.56633750005146;0.0;true;0.0
8.375;false;0;30.9520499994855;0.0;true;0.0
8.5625;false;0;0.633812499824423;0.0;true;0.0
9.6875;false;0;3.48652499993091;0.0;true;0.0
9.0625;false;0;0.77631250023347;0.0;true;0.0
8.75;false;0;2.14822499955766;0.0;true;0.0
7.0;false;0;10.897087499492;0.0;true;0.0
8.5625;false;0;0.159737499978221;0.0;true;0.0
9.0;false;0;10.0;0.0;true;0.0
5.6875;false;0;0.0;0.0;true;0.0
4.8125;false;0;0.102187500054205;0.0;true;0.0
2.5625;false;0;1.28432499993366;0.0;true;1.5474999999999994
1.625;false;0;2.66861250027891;0.0;true;2.4849999999999994
0.9375;false;0;1.56968750004668;0.0;true;3.1724999999999994
1.0625;false;0;0.023999999975902;0.0;true;3.0474999999999994
2.0;false;0;1.23811250001973;0.0;true;2.1099999999999994
1.5625;false;0;6.64950000031478;0.0;true;2.5474999999999994
1.4375;false;0;99.0397499996995;0.0;true;2.6724999999999994
1.3125;false;0;25.9159250013207;0.0;true;2.7974999999999994
1.75;false;0;0.0;0.0;true;2.3599999999999994
1.0;false;0;0.0;0.0;true;3.1099999999999994
1.75;false;0;0.0352500000684667;0.0;true;2.3599999999999994
1.5;false;0;0.13727500002199;0.0;true;2.6099999999999994
2.4375;false;0;0.0299624999874227;0.0;true;1.6724999999999994
1.625;false;0;0.0;0.0;true;2.4849999999999994
1.375;false;0;0.0;0.0;true;2.7349999999999994
1.5625;false;0;6.76300000033291;0.0;true;2.5474999999999994
2.0;false;0;11.1851250001291;0.0;true;2.1099999999999994
2.4375;false;0;0.466762500064641;0.0;true;1.6724999999999994
0.0;false;1;11.4846750002436;1.0;true;4.109999999999999
0.0;false;2;0.0;3.0;true;4.109999999999999
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
0.0;false;2;0.686112500118422;6.0;true;0.0
8.5625;false;0;14.0839874994246;0.0;true;0.0
9.9375;false;0;22.7692125012429;0.0;true;0.0
9.875;false;0;0.88179999986062;0.0;true;0.0
9.6875;false;0;16.3670624996352;0.0;true;0.0
8.4375;false;0;2.14452499965959;0.0;true;0.0
8.5;false;0;6.15003749902147;0.0;true;0.0
8.75;false;0;0.0;0.0;true;0.0
9.75;false;0;0.0;0.0;true;0.0
9.0;false;0;0.0;0.0;true;0.0
7.1875;false;0;0.0;0.0;true;0.0
3.875;false;0;0.0458000000447456;0.0;true;0.23499999999999943
2.5625;false;0;0.79808749991256;0.0;true;1.5474999999999994
1.6875;false;0;13.00285000031673;0.0;true;2.4224999999999994
0.8125;false;0;0.956412500090939;0.0;true;3.2974999999999994
1.5625;false;0;11.75937500036518;0.0;true;2.5474999999999994
1.375;false;0;0.811362500088816;0.0;true;2.7349999999999994
0.8125;false;0;4.66976250074356;0.0;true;3.2974999999999994
1.3125;false;0;24.3615750000371;0.0;true;2.7974999999999994
1.3125;false;0;2.89463749989502;0.0;true;2.7974999999999994
1.0;false;0;0.0;0.0;true;3.1099999999999994
1.375;false;0;0.0896000000161206;0.0;true;2.7349999999999994
0.8125;false;0;0.511624999753366;0.0;true;3.2974999999999994
1.9375;false;0;1.48622499994731;0.0;true;2.1724999999999994
2.9375;false;0;0.824662499882555;0.0;true;1.1724999999999994
3.0;false;0;0.328912500112112;0.0;true;1.1099999999999994
0.4375;false;0;0.0;0.0;true;3.6724999999999994
1.125;false;0;7.81542499989737;0.0;true;2.9849999999999994
1.0;false;0;27.7352250016779;0.0;true;3.1099999999999994
3.0;false;0;32.7121625016512;0.0;true;1.1099999999999994
0.0;false;2;12.7985499999161;3.0;true;4.109999999999999
0.0;false;2;0.0;3.0;true;4.109999999999999
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
-1.0;true;0;0.0;0.0;true;0.0
